2420,The Ship: Single Player,0,http://store.steampowered.com/app/2420
395640,Velocity Stream,48.0,http://store.steampowered.com/app/395640
264580,Lost Civilization,21.0,http://store.steampowered.com/app/264580
349932,DW8E: Old Costume Pack 1,15.0,http://store.steampowered.com/app/349932
2450,Bloody Good Time,20.0,http://store.steampowered.com/app/2450
264600,Sonic and All-Stars Racing Transformed - Yogscast DLC,0,http://store.steampowered.com/app/264600
264610,PAYDAY 2: Armored Transport,18.0,http://store.steampowered.com/app/264610
395690,Waste Walkers Role Playing Game DLC,15.0,http://store.steampowered.com/app/395690
395700,Painters Guild - Soundtrack,21.0,http://store.steampowered.com/app/395700
2500,Shadowgrounds,28.0,http://store.steampowered.com/app/2500
2510,Shadowgrounds Demo,0,http://store.steampowered.com/app/2510
2535,Gumboy Demo,0,http://store.steampowered.com/app/2535
264680,King's Bounty: Legions | Beast Master Pack,36.0,http://store.steampowered.com/app/264680
264681,King's Bounty: Legions | Champion of the Realm Pack,36.0,http://store.steampowered.com/app/264681
264682,King's Bounty: Legions | Lord of Chaos Pack,18.0,http://store.steampowered.com/app/264682
264683,King's Bounty: Legions | True Tactician Ultimate Pack,100.0,http://store.steampowered.com/app/264683
264690,Coin Crypt,36.0,http://store.steampowered.com/app/264690
2560,RIP 3 Demo,0,http://store.steampowered.com/app/2560
264710,Subnautica,68.0,http://store.steampowered.com/app/264710
2580,Vigil - Blood Bitterness Demo,0,http://store.steampowered.com/app/2580
264730,Deadly 30,21.0,http://store.steampowered.com/app/264730
2590,Alpha Prime,34.0,http://store.steampowered.com/app/2590
2600,Vampire: The Masquerade - Bloodlines,0,http://store.steampowered.com/app/2600
395850,Bear Simulator,48.0,http://store.steampowered.com/app/395850
395860,The Last Dream: Developer's Edition,36.0,http://store.steampowered.com/app/395860
395890,Lapland Solitaire,21.0,http://store.steampowered.com/app/395890
395900,Backgammon Blitz,36.0,http://store.steampowered.com/app/395900
2690,Empires: Dawn of the Modern World,0,http://store.steampowered.com/app/2690
395910,Get Rich or Die Gaming,0,http://store.steampowered.com/app/395910
264840,Realms of Arkania: Blade of Destiny - For the Gods DLC,15.0,http://store.steampowered.com/app/264840
264841,Realms of Arkania: Blade of Destiny - Ogredeath DLC,0,http://store.steampowered.com/app/264841
395920,Playing History - The Plague,0,http://store.steampowered.com/app/395920
2710,Act of War: Direct Action,15.0,http://store.steampowered.com/app/2710
395930,Farm Frenzy: Heave Ho,0,http://store.steampowered.com/app/395930
2720,ThreadSpace: Hyperbol,36.0,http://store.steampowered.com/app/2720
